420333.122,3819969.073,868.474,420332.754,3819968.298,869.303
420321.369,3819956.316,869.129,420319.858,3819953.21,869.412
420308.529,3819941.732,869.544,420307.797,3819939.112,869.364
420295.735,3819926.194,869.828,420294.901,3819924.024,869.474
420282.919,3819911.204,869.639,420282.279,3819908.711,869.4
420270.3,3819897.515,869.889,420270.217,3819894.502,869.383
420257.885,3819882.574,870.209,420257.138,3819879.526,869.456
420243.824,3819865.536,869.942,420244.241,3819864.327,869.362
420229.307,3819847.432,869.575,420231.067,3819849.019,869.284
420213.731,3819830.12,869.184,420218.727,3819834.591,869.275
420200.401,3819813.614,868.452,420205.366,3819818.841,869.364
420186.346,3819796.609,868.447,420191.82,3819802.981,869.405
420173.245,3819780.282,867.838,420179.665,3819788.663,869.367
420160.162,3819764.712,867.286,420167.044,3819773.572,869.302
420148.985,3819750.748,867.006,420154.238,3819758.261,869.234
420134.834,3819733.776,866.461,420142.173,3819743.831,869.269
420122.637,3819721.715,866.808,420129.365,3819728.297,869.332
420110.023,3819704.392,866.135,420116.371,3819712.544,869.378
420100.1,3819694.666,866.802,420104.213,3819697.893,869.371
420089.548,3819680.002,867.459,420091.125,3819682.03,869.414
420075.517,3819663.733,867.367,420077.39,3819665.506,869.325
420063.723,3819650.526,868.05,420064.584,3819650.306,869.306
420050.374,3819635.531,868.517,420050.666,3819634.006,869.396
420035.499,3819618.778,868.612,420036.749,3819617.706,869.416
420022.639,3819603.245,868.126,420023.942,3819602.395,869.357
420008.17,3819587.696,867.942,420010.021,3819585.762,869.384
419994.736,3819571.298,868.418,419995.822,3819568.799,869.461
419980.85,3819554.647,868.506,419981.808,3819552.056,869.466
419966.245,3819536.251,868.541,419968.63,3819536.305,869.423
419951.276,3819516.61,868.348,419954.801,3819519.672,869.417
419938.361,3819499.4,868.211,419941.158,3819503.369,869.406
419923.453,3819483.261,867.861,419928.443,3819488.058,869.339
419910.517,3819469.861,867.953,419914.244,3819471.095,869.367
419895.826,3819452.735,867.745,419899.487,3819453.471,869.325
419882.703,3819433.699,867.442,419884.825,3819436.068,869.325
419867.073,3819415.666,867.518,419868.584,3819416.682,869.381
419850.257,3819395.266,867.755,419852.065,3819397.076,869.413
419834.044,3819376.158,868.034,419836.288,3819378.241,869.41
419819.052,3819358.089,868.575,419819.118,3819357.643,869.398
419803.334,3819337.794,868.786,419801.762,3819336.935,869.406
419785.971,3819316.799,869.063,419785.612,3819317.437,869.431
419767.816,3819296.715,869.14,419767.886,3819296.4,869.453
419750.08,3819276.032,868.912,419750.719,3819276.134,869.476
419731.035,3819253.578,868.778,419734.664,3819257.191,869.472
419712.177,3819232.698,868.136,419717.406,3819237.037,869.399
